"ID","Opportunity Name","AccountId","Amount","Close Date","Stage","Product","Sales Agent","Opportunity_ID__c","STATUS"
"006i80000007Mq0AAE","Goodsilron - GTX Plus Pro","001i8000001AkfdAAC","5702.0","2017-12-12","Closed Won","GTX Plus Pro","Hayden Neloms","3SOLZEZX","Item Created"
"006i80000007Mq1AAE","Cheers - GTX Basic","001i8000001ALqZAAW","563.0","2017-12-13","Closed Won","GTX Basic","Kami Bicknell","MAA6TJMM","Item Created"
"006i80000007Mq2AAE","Xx-holding - GTX Plus Pro","001i8000001AkgLAAS","5886.0","2017-12-11","Closed Won","GTX Plus Pro","Maureen Marcano","0DY00J6O","Item Created"
"006i80000007Mq3AAE","Domzoom - GTX Basic","001i8000001AkfNAAS","0.0","2017-12-05","Closed Lost","GTX Basic","Niesha Huffines","U8IUBGTW","Item Created"
"006i80000007Mq4AAE","Hatfan - MG Advanced","001i8000001AkfgAAC","0.0","2017-12-02","Closed Lost","MG Advanced","Vicki Laflamme","EV0V1ZZA","Item Created"
"006i80000007Mq5AAE","Rantouch - GTX Basic","001i8000001Akg2AAC","601.0","2017-12-04","Closed Won","GTX Basic","Zane Levy","RCDG00F7","Item Created"
"006i80000007Mq6AAE","Sonron - MG Special","001i8000001Akg9AAC","58.0","2017-12-18","Closed Won","MG Special","Elease Gluck","XAKK81WB","Item Created"
"006i80000007Mq7AAE","Blackzim - MG Special","001i8000001ALqVAAW","58.0","2017-12-14","Closed Won","MG Special","Hayden Neloms","B6CHA7CX","Item Created"
"006i80000007Mq8AAE","Finjob - MG Advanced","001i8000001AkfVAAS","3285.0","2017-12-14","Closed Won","MG Advanced","Hayden Neloms","V263VR1Y","Item Created"
"006i80000007Mq9AAE","Plussunin - MG Advanced","001i8000001Akg0AAC","3494.0","2017-12-08","Closed Won","MG Advanced","Reed Clapper","A2PTJA6G","Item Created"
"006i80000007MqAAAU","Finhigh - MG Advanced","001i8000001AkfUAAS","0.0","2017-12-14","Closed Lost","MG Advanced","Darcel Schlecht","GUDTJY0I","Item Created"
"006i80000007MqBAAU","Initech - GTX Plus Pro","001i8000001AkfhAAC","5204.0","2017-12-14","Closed Won","GTX Plus Pro","Donn Cantrell","MDK5NQJA","Item Created"
"006i80000007MqCAAU","The New York Inquirer - GTX Basic","001i8000001AkgFAAS","579.0","2017-12-15","Closed Won","GTX Basic","Garret Kinder","GB1K3Y4Y","Item Created"
"006i80000007QqbAAE","Cheers - GTX Plus Basic","001i8000001ALqZAAW","1195.0","2017-12-14","Closed Won","GTX Plus Basic","Kary Hendrixson","KKOU11ZD","Item Created"
"006i80000007QqcAAE","Streethex - GTX Plus Pro","001i8000001AkgCAAS","6340.0","2017-12-29","Closed Won","GTX Plus Pro","Lajuana Vencill","KHZ3IOKH","Item Created"
"006i80000007QqdAAE","Zathunicon - GTX Plus Basic","001i8000001AkgPAAS","1179.0","2017-12-19","Closed Won","GTX Plus Basic","Wilburn Farren","Q34UWP01","Item Created"
"006i80000007QqeAAE","Condax - GTX Plus Basic","001i8000001AkfJAAS","1243.0","2017-12-22","Closed Won","GTX Plus Basic","Anna Snelling","X70BM5FO","Item Created"
"006i80000007QqfAAE","Zoomit - GTX Plus Basic","001i8000001AkgRAAS","953.0","2017-12-15","Closed Won","GTX Plus Basic","Elease Gluck","NCF02FA5","Item Created"
"006i80000007QqgAAE","Genco Pura Olive Oil Company - GTX Plus Pro","001i8000001AkfZAAS","5619.0","2017-12-09","Closed Won","GTX Plus Pro","Moses Frase","XF54BYUH","Item Created"
"006i80000007QqhAAE","Betasoloin - GTX Plus Basic","001i8000001ALqRAAW","0.0","2017-12-12","Closed Lost","GTX Plus Basic","Donn Cantrell","23ZL97PN","Item Created"
"006i80000007QqiAAE","Donware - GTX Plus Basic","001i8000001AkfRAAS","0.0","2017-12-11","Closed Lost","GTX Plus Basic","Donn Cantrell","PVZ4YGQG","Item Created"
"006i80000007QqjAAE","Plexzap - MG Advanced","001i8000001AkfyAAC","3547.0","2017-12-20","Closed Won","MG Advanced","Hayden Neloms","7L89U5DU","Item Created"
"006i80000007QqkAAE","Green-Plus - GTX Pro","001i8000001AkfeAAC","4899.0","2017-12-15","Closed Won","GTX Pro","Kami Bicknell","KNN6C4O3","Item Created"
"006i80000007QqlAAE","Singletechno - GTX Plus Basic","001i8000001Akg8AAC","993.0","2017-12-20","Closed Won","GTX Plus Basic","Kary Hendrixson","CXAEFADQ","Item Created"
"006i80000007QqmAAE","Doncon - MG Special","001i8000001AkfOAAS","54.0","2017-12-10","Closed Won","MG Special","James Ascencio","G6433A35","Item Created"
"006i80000007QqnAAE","Codehow - GTX Plus Basic","001i8000001ALqaAAG","0.0","2017-12-20","Closed Lost","GTX Plus Basic","Jonathan Berthelot","1WVEAE8N","Item Created"
"006i80000007QqoAAE","Initech - MG Special","001i8000001AkfhAAC","58.0","2017-12-24","Closed Won","MG Special","Rosie Papadopoulos","TJJFAU52","Item Created"
"006i80000007QqpAAE","Hottechi - MG Special","001i8000001AQMaAAO","57.0","2017-12-13","Closed Won","MG Special","Anna Snelling","JCJ5PJDH","Item Created"
"006i80000007QqqAAE","Streethex - MG Special","001i8000001AkgCAAS","0.0","2017-12-24","Closed Lost","MG Special","Gladys Colclough","0RH9W4E2","Item Created"
"006i80000007QqrAAE","Inity - GTX Plus Basic","001i8000001AkfiAAC","1110.0","2017-12-11","Closed Won","GTX Plus Basic","Gladys Colclough","MG3ZJ8F3","Item Created"
"006i80000007QqsAAE","Rundofase - MG Special","001i8000001Akg4AAC","57.0","2017-12-08","Closed Won","MG Special","Versie Hillebrand","R892OD1B","Item Created"
"006i80000007QqtAAE","Finjob - GTX Pro","001i8000001AkfVAAS","0.0","2017-12-20","Closed Lost","GTX Pro","Zane Levy","SZ09YDEF","Item Created"
"006i80000007QquAAE","Nam-zim - MG Special","001i8000001AkfuAAC","64.0","2017-12-15","Closed Won","MG Special","Zane Levy","9WUYZLBE","Item Created"
"006i80000007QqvAAE","Zotware - GTX Plus Pro","001i8000001AkgSAAS","5172.0","2017-12-07","Closed Won","GTX Plus Pro","Boris Faz","RV7ERUUT","Item Created"
"006i80000007QqwAAE","Zotware - GTX Plus Basic","001i8000001AkgSAAS","0.0","2017-12-27","Closed Lost","GTX Plus Basic","Corliss Cosme","EY0JZ32S","Item Created"
"006i80000007QqxAAE","Golddex - GTX Basic","001i8000001AkfcAAC","0.0","2017-12-25","Closed Lost","GTX Basic","Kary Hendrixson","CEYW89RW","Item Created"
"006i80000007QqyAAE","Faxquote - MG Special","001i8000001AkfTAAS","0.0","2017-12-19","Closed Lost","MG Special","Markita Hansen","MBBBOMEV","Item Created"
"006i80000007QqzAAE","Funholding - GTX Plus Pro","001i8000001AkfWAAS","6141.0","2017-12-19","Closed Won","GTX Plus Pro","Niesha Huffines","I6FIZ2S5","Item Created"
"006i80000007Qr0AAE","Statholdings - MG Special","001i8000001AkgBAAS","56.0","2017-12-14","Closed Won","MG Special","Anna Snelling","7EYDG0CV","Item Created"
"006i80000007Qr1AAE","Dontechi - GTX Basic","001i8000001AkfQAAS","515.0","2017-12-12","Closed Won","GTX Basic","Cecily Lampkin","UFAABKQJ","Item Created"
"006i80000007Qr2AAE","Donware - GTX Basic","001i8000001AkfRAAS","698.0","2017-12-23","Closed Won","GTX Basic","Donn Cantrell","7ZU2A8L1","Item Created"
"006i80000007Qr3AAE","Yearin - GTX Basic","001i8000001AkgOAAS","481.0","2017-12-30","Closed Won","GTX Basic","Donn Cantrell","O1HKZ4ZF","Item Created"
"006i80000007Qr4AAE","Faxquote - GTX Pro","001i8000001AkfTAAS","0.0","2017-12-22","Closed Lost","GTX Pro","Kary Hendrixson","8VO26H1R","Item Created"
"006i80000007Qr5AAE","Rangreen - MG Special","001i8000001Akg1AAC","49.0","2017-12-14","Closed Won","MG Special","Versie Hillebrand","A2OLLGWZ","Item Created"
"006i80000007Qr6AAE","Xx-holding - GTX Plus Basic","001i8000001AkgLAAS","1111.0","2017-12-18","Closed Won","GTX Plus Basic","Kary Hendrixson","WKIRY6KE","Item Created"
"006i80000007Qr7AAE","Toughzap - GTX Plus Pro","001i8000001AkgGAAS","5862.0","2017-12-28","Closed Won","GTX Plus Pro","Marty Freudenburg","EJYFAV40","Item Created"
"006i80000007Qr8AAE","J-Texon - MG Special","001i8000001AkflAAC","54.0","2017-12-16","Closed Won","MG Special","Rosalina Dieter","8A1EB728","Item Created"
"006i80000007Qr9AAE","Cancity - MG Special","001i8000001ALqYAAW","60.0","2017-12-18","Closed Won","MG Special","Anna Snelling","2KWQ6RAZ","Item Created"
"006i80000007QrAAAU","Plussunin - GTX Pro","001i8000001Akg0AAC","0.0","2017-12-22","Closed Lost","GTX Pro","Donn Cantrell","823X29EZ","Item Created"
"006i80000007QrBAAU","Golddex - GTX Plus Basic","001i8000001AkfcAAC","1168.0","2017-12-29","Closed Won","GTX Plus Basic","Kary Hendrixson","YY4VFPND","Item Created"
"006i80000007QrCAAU","Gekko & Co - MG Special","001i8000001AkfYAAS","48.0","2017-12-18","Closed Won","MG Special","Violet Mclelland","RYLBEZ4N","Item Created"
"006i80000007QrDAAU","Cancity - GTX Plus Basic","001i8000001ALqYAAW","986.0","2017-12-24","Closed Won","GTX Plus Basic","Cecily Lampkin","Y4UIUIEG","Item Created"
"006i80000007QrEAAU","Toughzap - MG Advanced","001i8000001AkgGAAS","3843.0","2017-12-16","Closed Won","MG Advanced","Cecily Lampkin","1HG8VLHU","Item Created"
"006i80000007QrFAAU","Gekko & Co - GTX Plus Pro","001i8000001AkfYAAS","5143.0","2017-12-17","Closed Won","GTX Plus Pro","Corliss Cosme","0OJE7J6C","Item Created"
"006i80000007QrGAAU","Codehow - MG Special","001i8000001ALqaAAG","52.0","2017-12-24","Closed Won","MG Special","Gladys Colclough","OCVCCWPQ","Item Created"
"006i80000007QrHAAU","Scotfind - GTX Plus Pro","001i8000001Akg5AAC","5576.0","2017-12-23","Closed Won","GTX Plus Pro","James Ascencio","S2KBTW2O","Item Created"
"006i80000007QrIAAU","Sunnamplex - MG Special","001i8000001AkgEAAS","59.0","2017-12-18","Closed Won","MG Special","Kami Bicknell","QJ9H7Y8W","Item Created"
"006i80000007QrJAAU","J-Texon - GTX Pro","001i8000001AkflAAC","4178.0","2017-12-27","Closed Won","GTX Pro","Kary Hendrixson","FNA51WN6","Item Created"
"006i80000007QrKAAU","Lexiqvolax - GTX Plus Basic","001i8000001AkfrAAC","1192.0","2017-12-25","Closed Won","GTX Plus Basic","Markita Hansen","921APYA3","Item Created"
"006i80000007QrLAAU","Conecom - GTX Plus Basic","001i8000001AkfKAAS","1047.0","2017-12-24","Closed Won","GTX Plus Basic","Niesha Huffines","CPC83NKN","Item Created"
"006i80000007QrMAAU","Kan-code - GTX Plus Pro","001i8000001AkfmAAC","6456.0","2017-12-17","Closed Won","GTX Plus Pro","Reed Clapper","TBS5Y874","Item Created"
"006i80000007QrNAAU","Xx-zobam - GTX Pro","001i8000001AkgMAAS","0.0","2017-12-29","Closed Lost","GTX Pro","Rosie Papadopoulos","6JZ0HCSF","Item Created"
"006i80000007QrOAAU","Ron-tech - GTX Basic","001i8000001Akg3AAC","0.0","2017-12-19","Closed Lost","GTX Basic","Anna Snelling","JRSU8ALH","Item Created"
"006i80000007QrPAAU","Inity - GTX Pro","001i8000001AkfiAAC","4755.0","2017-12-17","Closed Won","GTX Pro","Darcel Schlecht","7GXUCFW5","Item Created"
"006i80000007QrQAAU","Y-corporation - MG Special","001i8000001AkgNAAS","55.0","2017-12-25","Closed Won","MG Special","Maureen Marcano","E66UG7VC","Item Created"
"006i80000007QrRAAU","Faxquote - MG Advanced","001i8000001AkfTAAS","3078.0","2017-12-18","Closed Won","MG Advanced","Vicki Laflamme","7IAHPFT9","Item Created"
"006i80000007QrSAAU","The New York Inquirer - GTX Plus Pro","001i8000001AkgFAAS","5482.0","2018-03-10","Negotiation/Review","GTX Plus Pro","Zane Levy","FZWU2I30","Item Created"
"006i80000007QrTAAU","Codehow - GTX Basic","001i8000001ALqaAAG","537.0","2017-12-28","Closed Won","GTX Basic","Anna Snelling","04AOWMXV","Item Created"
"006i80000007QrUAAU","Hottechi - GTX Plus Basic","001i8000001AQMaAAO","1220.0","2017-12-18","Closed Won","GTX Plus Basic","Gladys Colclough","XZ9YR78K","Item Created"
"006i80000007QrVAAU","Finjob - MG Special","001i8000001AkfVAAS","53.0","2017-12-21","Closed Won","MG Special","Markita Hansen","WZKN6PO4","Item Created"
"006i80000007QrWAAU","Scottech - MG Special","001i8000001Akg6AAC","60.0","2017-12-18","Closed Won","MG Special","Versie Hillebrand","WQSUMJRZ","Item Created"
"006i80000007QrXAAU","Hottechi - GTX Basic","001i8000001AQMaAAO","494.0","2017-12-29","Closed Won","GTX Basic","Vicki Laflamme","1RIO9PCD","Item Created"
"006i80000007QrYAAU","Genco Pura Olive Oil Company - GTX Basic","001i8000001AkfZAAS","480.0","2017-12-18","Closed Won","GTX Basic","Jonathan Berthelot","TQV7CO87","Item Created"
"006i80000007QrZAAU","Cheers - GTX Basic","001i8000001ALqZAAW","0.0","2017-12-29","Closed Lost","GTX Basic","Kami Bicknell","3FJPGYD7","Item Created"
"006i80000007QraAAE","Toughzap - GTX Basic","001i8000001AkgGAAS","0.0","2017-12-15","Closed Lost","GTX Basic","Lajuana Vencill","9AQFU718","Item Created"
"006i80000007QrbAAE","Hottechi - GTX Plus Basic","001i8000001AQMaAAO","1075.0","2017-12-26","Closed Won","GTX Plus Basic","Maureen Marcano","AUJE7IZR","Item Created"
"006i80000007QrcAAE","Ganjaflex - GTX Plus Basic","001i8000001AkfXAAS","0.0","2017-12-25","Closed Lost","GTX Plus Basic","Reed Clapper","LE3XYXEF","Item Created"
"006i80000007QrdAAE","Xx-holding - GTX Plus Basic","001i8000001AkgLAAS","1096.0","2018-03-13","Negotiation/Review","GTX Plus Basic","Cassey Cress","PM2BF2KB","Item Created"
"006i80000007QreAAE","Conecom - GTX Plus Basic","001i8000001AkfKAAS","1166.0","2017-12-28","Closed Won","GTX Plus Basic","Jonathan Berthelot","TVU1PQEL","Item Created"
"006i80000007QrfAAE","Hatfan - GTX Plus Basic","001i8000001AkfgAAC","921.0","2017-12-26","Closed Won","GTX Plus Basic","Kary Hendrixson","3RGNKYWW","Item Created"
"006i80000007QrgAAE","Lexiqvolax - MG Advanced","001i8000001AkfrAAC","3393.0","2018-03-13","Negotiation/Review","MG Advanced","Markita Hansen","K9KGXL2E","Item Created"
"006i80000007QrhAAE","Faxquote - MG Advanced","001i8000001AkfTAAS","3442.0","2017-12-27","Closed Won","MG Advanced","Markita Hansen","HNCSYU4T","Item Created"
"006i80000007QriAAE","Zumgoity - MG Advanced","001i8000001AkgTAAS","3735.0","2017-12-27","Closed Won","MG Advanced","Versie Hillebrand","1PXQZ40I","Item Created"
"006i80000007QrjAAE","Finjob - MG Special","001i8000001AkfVAAS","50.0","2017-12-17","Closed Won","MG Special","Vicki Laflamme","FYAVINLC","Item Created"
"006i80000007QrkAAE","Domzoom - GTX Pro","001i8000001AkfNAAS","5052.0","2017-12-19","Closed Won","GTX Pro","Darcel Schlecht","60JGDDRO","Item Created"
"006i80000007QrlAAE","Cheers - GTX Basic","001i8000001ALqZAAW","0.0","2017-12-29","Closed Lost","GTX Basic","Kary Hendrixson","R4BO7K5M","Item Created"
"006i80000007QrmAAE","Hatfan - MG Special","001i8000001AkfgAAC","44.0","2017-12-30","Closed Won","MG Special","Kary Hendrixson","X4XN0M8A","Item Created"
"006i80000007QrnAAE","Doncon - MG Special","001i8000001AkfOAAS","0.0","2017-12-22","Closed Lost","MG Special","Vicki Laflamme","M4MAVN65","Item Created"
"006i80000007QroAAE","Massive Dynamic - GTX Plus Basic","001i8000001AkfsAAC","960.0","2017-12-16","Closed Won","GTX Plus Basic","Violet Mclelland","USJ0JACE","Item Created"
"006i80000007QrpAAE","Zotware - GTX Plus Pro","001i8000001AkgSAAS","6469.0","2017-12-30","Closed Won","GTX Plus Pro","Boris Faz","2SMQAWOA","Item Created"
"006i80000007QrqAAE","Bioholding - GTX Plus Basic","001i8000001ALqTAAW","1096.0","2018-03-15","Negotiation/Review","GTX Plus Basic","Daniell Hammack","TOJ902PF","Item Created"
"006i80000007QrrAAE","Cheers - GTX Plus Basic","001i8000001ALqZAAW","914.0","2017-12-19","Closed Won","GTX Plus Basic","Maureen Marcano","JAYXM4QB","Item Created"
"006i80000007QrsAAE","Funholding - MG Advanced","001i8000001AkfWAAS","0.0","2017-12-26","Closed Lost","MG Advanced","Versie Hillebrand","NW5CPPIV","Item Created"
"006i80000007QrtAAE","Bioplex - GTX Basic","001i8000001ALqUAAW","550.0","2018-03-15","Negotiation/Review","GTX Basic","Zane Levy","J5BCAQ1Z","Item Created"
"006i80000007QruAAE","Newex - MG Special","001i8000001AkfvAAC","0.0","2017-12-21","Closed Lost","MG Special","Rosalina Dieter","8LFA54EQ","Item Created"
"006i80000007QrvAAE","J-Texon - MG Advanced","001i8000001AkflAAC","3379.0","2017-12-24","Closed Won","MG Advanced","Rosalina Dieter","19MLD9YF","Item Created"
"006i80000007QrwAAE","Domzoom - MG Advanced","001i8000001AkfNAAS","3240.0","2017-12-26","Closed Won","MG Advanced","Anna Snelling","PLQ50D2O","Item Created"
"006i80000007QrxAAE","Cheers - GTX Plus Basic","001i8000001ALqZAAW","1007.0","2017-12-31","Closed Won","GTX Plus Basic","James Ascencio","3VPQNW5Y","Item Created"
"006i80000007QryAAE","Conecom - GTX Pro","001i8000001AkfKAAS","4821.0","2018-03-17","Negotiation/Review","GTX Pro","Kary Hendrixson","RTWE19SU","Item Created"
"006i80000007QrzAAE","J-Texon - MG Special","001i8000001AkflAAC","54.0","2017-12-28","Closed Won","MG Special","Markita Hansen","FXYOCA0G","Item Created"
"006i80000007Qs0AAE","Golddex - MG Special","001i8000001AkfcAAC","49.0","2017-12-25","Closed Won","MG Special","Rosalina Dieter","SK30SEKS","Item Created"
"006i80000007Qs1AAE","Sonron - GTX Plus Basic","001i8000001Akg9AAC","0.0","2017-12-31","Closed Lost","GTX Plus Basic","Vicki Laflamme","Q30OVFCZ","Item Created"
"006i80000007Qs2AAE","Konex - MG Special","001i8000001AkfoAAC","55.0","2017-12-24","Closed Won","MG Special","Violet Mclelland","T1GPPZXH","Item Created"
"006i80000007Qs3AAE","Blackzim - GTX Pro","001i8000001ALqVAAW","5196.0","2017-12-26","Closed Won","GTX Pro","Zane Levy","WL31FAI3","Item Created"
"006i80000007Qs4AAE","Rundofase - MG Special","001i8000001Akg4AAC","54.0","2017-12-31","Closed Won","MG Special","Anna Snelling","6SNUFVQP","Item Created"
"006i80000007Qs5AAE","Doncon - GTX Pro","001i8000001AkfOAAS","4953.0","2017-12-26","Closed Won","GTX Pro","Elease Gluck","5U83YWZB","Item Created"
"006i80000007Qs6AAE","Zotware - MG Advanced","001i8000001AkgSAAS","3155.0","2017-12-24","Closed Won","MG Advanced","Wilburn Farren","ZFXYBJEY","Item Created"
"006i80000007Qs7AAE","Bioholding - GTX Pro","001i8000001ALqTAAW","0.0","2017-12-30","Closed Lost","GTX Pro","Darcel Schlecht","OHAARANW","Item Created"
"006i80000007Qs8AAE","Plussunin - GTX Pro","001i8000001Akg0AAC","4566.0","2017-12-30","Closed Won","GTX Pro","Rosie Papadopoulos","6GBGF19R","Item Created"
"006i80000007Qs9AAE","Bioholding - MG Special","001i8000001ALqTAAW","58.0","2017-12-28","Closed Won","MG Special","Versie Hillebrand","5XADPM6R","Item Created"
"006i80000007QsAAAU","Umbrella Corporation - GTX Pro","001i8000001AkgIAAS","4315.0","2017-12-28","Closed Won","GTX Pro","Wilburn Farren","YZX90X8X","Item Created"
"006i80000007QsBAAU","Xx-zobam - MG Advanced","001i8000001AkgMAAS","0.0","2017-12-28","Closed Lost","MG Advanced","Donn Cantrell","CNL7PCYU","Item Created"
"006i80000007QsCAAU","Silis - MG Special","001i8000001Akg7AAC","55.0","2018-03-20","Negotiation/Review","MG Special","Hayden Neloms","HB740BLB","Item Created"
"006i80000007QsDAAU","Vehement Capital Partners - GTX Pro","001i8000001AkgJAAS","5574.0","2017-12-29","Closed Won","GTX Pro","Rosie Papadopoulos","9M88QXFW","Item Created"
"006i80000007QtpAAE","Genco Pura Olive Oil Company - MG Advanced","001i8000001AkfZAAS","3494.0","2017-12-30","Closed Won","MG Advanced","Gladys Colclough","B50N6RL3","Item Created"
"006i80000007QtqAAE","Doncon - MG Special","001i8000001AkfOAAS","50.0","2017-12-28","Closed Won","MG Special","Kami Bicknell","HLXSEMXV","Item Created"
"006i80000007QtrAAE","Hottechi - MG Special","001i8000001AQMaAAO","61.0","2017-12-28","Closed Won","MG Special","Vicki Laflamme","MPMG4JTY","Item Created"
"006i80000007QtsAAE","Sunnamplex - MG Special","001i8000001AkgEAAS","0.0","2017-12-31","Closed Lost","MG Special","Kary Hendrixson","8QJHJXY0","Item Created"
"006i80000007QttAAE","Betasoloin - MG Advanced","001i8000001ALqRAAW","3673.0","2017-12-28","Closed Won","MG Advanced","Violet Mclelland","MSN4ZNU6","Item Created"
"006i80000007QtuAAE","Ganjaflex - GTX Basic","001i8000001AkfXAAS","576.0","2017-12-31","Closed Won","GTX Basic","Cassey Cress","3MXS2HRE","Item Created"
"006i80000007QtvAAE","Singletechno - GTX Basic","001i8000001Akg8AAC","538.0","2017-12-26","Closed Won","GTX Basic","James Ascencio","1YBATFAY","Item Created"
"006i80000007QtwAAE","Conecom - GTX Basic","001i8000001AkfKAAS","622.0","2017-12-26","Closed Won","GTX Basic","Lajuana Vencill","2EBLR9N8","Item Created"
"006i80000007QtxAAE","Bluth Company - GTX Plus Basic","001i8000001ALqWAAW","1093.0","2017-12-30","Closed Won","GTX Plus Basic","Violet Mclelland","VDGA4KXA","Item Created"
"006i80000007QtyAAE","Hottechi - GTX Pro","001i8000001AQMaAAO","4433.0","2017-12-29","Closed Won","GTX Pro","Maureen Marcano","6WCNNK5J","Item Created"
"006i80000007QtzAAE","Inity - GTX Plus Basic","001i8000001AkfiAAC","1052.0","2017-12-30","Closed Won","GTX Plus Basic","Gladys Colclough","YJTQSZ9D","Item Created"
"006i80000007Qu0AAE","Betatech - MG Special","001i8000001ALqSAAW","67.0","2017-12-29","Closed Won","MG Special","Gladys Colclough","RB8GDYFY","Item Created"
"006i80000007Qu1AAE","Green-Plus - GTX Basic","001i8000001AkfeAAC","550.0","2026-10-13","Prospecting","GTX Basic","Anna Snelling","6CWZFOHJ","Item Created"
"006i80000007Qu2AAE","Plusstrip - GTX Plus Basic","001i8000001AkfzAAC","1096.0","2026-10-13","Prospecting","GTX Plus Basic","Anna Snelling","Q9UWOC28","Item Created"
"006i80000007Qu3AAE","Zumgoity - GTX Plus Basic","001i8000001AkgTAAS","1096.0","2026-10-13","Prospecting","GTX Plus Basic","Anna Snelling","YL29KX3L","Item Created"
