Opportunity Name,AccountId,Amount,Close Date,Stage,Product,Sales Agent,Opportunity_ID__c
Labdrill - GTX Basic,001i8000001AkfqAAC,0.0,2017-09-19,Closed Lost,GTX Basic,Markita Hansen,0N2VYY6Z
Xx-holding - GTX Pro,001i8000001AkgLAAS,4592.0,2017-09-15,Closed Won,GTX Pro,Markita Hansen,LWCKCV0M
Condax - GTX Basic,001i8000001AkfJAAS,555.0,2017-12-22,Closed Won,GTX Basic,Marty Freudenburg,L40FW06K
Dontechi - MG Advanced,001i8000001AkfQAAS,3703.0,2017-11-14,Closed Won,MG Advanced,Marty Freudenburg,XXXM7BMA
Scotfind - GTX Plus Basic,001i8000001Akg5AAC,942.0,2017-12-13,Closed Won,GTX Plus Basic,Maureen Marcano,F7S1OPQS
Groovestreet - GTX Plus Pro,001i8000001AkffAAC,6489.0,2017-12-08,Closed Won,GTX Plus Pro,Maureen Marcano,U5JFEXOI
Cancity - GTX Pro,001i8000001ALqYAAW,0.0,2017-11-20,Closed Lost,GTX Pro,Niesha Huffines,HR3DH6DX
Sunnamplex - MG Special,001i8000001AkgEAAS,63.0,2017-11-17,Closed Won,MG Special,Rosalina Dieter,9EICLJHY
Bubba Gump - GTX Pro,001i8000001ALqXAAW,3974.0,2017-12-08,Closed Won,GTX Pro,Rosie Papadopoulos,01FNZW2T
Conecom - MG Special,001i8000001AkfKAAS,66.0,2017-11-16,Closed Won,MG Special,Versie Hillebrand,3CS2IXT0
Finjob - GTX Basic,001i8000001AkfVAAS,532.0,2017-12-14,Closed Won,GTX Basic,Vicki Laflamme,O9MHRAK6
Dalttechnology - GTX Basic,001i8000001AkfLAAS,503.0,2017-12-21,Closed Won,GTX Basic,Zane Levy,KPW4J1CR
Zumgoity - GTX Basic,001i8000001AkgTAAS,594.0,2017-11-24,Closed Won,GTX Basic,Anna Snelling,KAPPUUYY
Ganjaflex - GTX Pro,001i8000001AkfXAAS,4958.0,2017-09-02,Closed Won,GTX Pro,Cassey Cress,WRLAVDPH
Mathtouch - GTX Pro,001i8000001AkftAAC,4201.0,2017-11-30,Closed Won,GTX Pro,Cassey Cress,1W5FOS69
Streethex - MG Special,001i8000001AkgCAAS,0.0,2017-09-13,Closed Lost,MG Special,Cecily Lampkin,GFBJXXI1
Plussunin - MG Advanced,001i8000001Akg0AAC,0.0,2017-11-13,Closed Lost,MG Advanced,Corliss Cosme,2HYR0Q4Y
Mathtouch - GTX Plus Pro,001i8000001AkftAAC,0.0,2017-11-06,Closed Lost,GTX Plus Pro,Daniell Hammack,XVM3UK16
Finhigh - GTX Plus Pro,001i8000001AkfUAAS,5293.0,2017-09-10,Closed Won,GTX Plus Pro,Darcel Schlecht,CDAMI76Z
Ganjaflex - MG Advanced,001i8000001AkfXAAS,4456.0,2017-11-26,Closed Won,MG Advanced,Donn Cantrell,6M77EGH7
Newex - GTX Plus Basic,001i8000001AkfvAAC,0.0,2017-11-18,Closed Lost,GTX Plus Basic,Hayden Neloms,9CLDDA0W
Globex Corporation - GTX Pro,001i8000001AkfaAAC,0.0,2017-11-18,Closed Lost,GTX Pro,Jonathan Berthelot,8CQ2I2P2
Globex Corporation - GTX Basic,001i8000001AkfaAAC,525.0,2017-12-20,Closed Won,GTX Basic,Jonathan Berthelot,GEFQNRF3
Opentech - GTX Pro,001i8000001AkfxAAC,4821.0,2017-11-29,Negotiation/Review,GTX Pro,Kami Bicknell,EDM7CEZ6
Finhigh - GTX Basic,001i8000001AkfUAAS,550.0,2017-11-29,Negotiation/Review,GTX Basic,Kary Hendrixson,XBPJ6M4K
Dontechi - GTX Plus Pro,001i8000001AkfQAAS,4809.0,2017-09-16,Closed Won,GTX Plus Pro,Marty Freudenburg,PCQUKUM5
Warephase - GTX Plus Basic,001i8000001AkgKAAS,1374.0,2017-12-17,Closed Won,GTX Plus Basic,Moses Frase,MZ987882
Scottech - MG Special,001i8000001Akg6AAC,57.0,2017-11-08,Closed Won,MG Special,Moses Frase,02EC1993
Zumgoity - GTX Basic,001i8000001AkgTAAS,552.0,2017-09-15,Closed Won,GTX Basic,Versie Hillebrand,UQCPNZO1
Toughzap - MG Special,001i8000001AkgGAAS,59.0,2017-09-03,Closed Won,MG Special,Versie Hillebrand,0NP0XPLQ
Betatech - MG Advanced,001i8000001ALqSAAW,4011.0,2017-09-30,Closed Won,MG Advanced,Versie Hillebrand,S2WRH3QA
Rantouch - MG Special,001i8000001Akg2AAC,54.0,2017-12-20,Closed Won,MG Special,Vicki Laflamme,QJV1UWL5
Green-Plus - MG Advanced,001i8000001AkfeAAC,3337.0,2017-09-07,Closed Won,MG Advanced,Vicki Laflamme,GNAX12Z6
Yearin - MG Special,001i8000001AkgOAAS,60.0,2017-09-22,Closed Won,MG Special,Violet Mclelland,62NZ0THZ
Blackzim - GTX Plus Basic,001i8000001ALqVAAW,1011.0,2017-11-19,Closed Won,GTX Plus Basic,Zane Levy,PSKWV2JJ
Stanredtax - GTX Basic,001i8000001AkgAAAS,514.0,2017-12-03,Closed Won,GTX Basic,Anna Snelling,05HLE3JL
Streethex - GTX Plus Basic,001i8000001AkgCAAS,1060.0,2017-11-13,Closed Won,GTX Plus Basic,Anna Snelling,CAF97SA2
Treequote - MG Special,001i8000001AkgHAAS,58.0,2017-11-08,Closed Won,MG Special,Anna Snelling,AAFPTXEB
Zotware - GTX Pro,001i8000001AkgSAAS,4821.0,2017-11-30,Negotiation/Review,GTX Pro,Cassey Cress,102XKYAC
Isdom - MG Advanced,001i8000001AkfjAAC,0.0,2017-12-01,Closed Lost,MG Advanced,Cecily Lampkin,D74OAJB4
Goodsilron - GTX Plus Pro,001i8000001AkfdAAC,5482.0,2017-11-30,Negotiation/Review,GTX Plus Pro,Corliss Cosme,A5SCVK7E
Isdom - GTX Pro,001i8000001AkfjAAC,0.0,2017-09-17,Closed Lost,GTX Pro,Darcel Schlecht,CQDL6WZX
Cancity - GTX Pro,001i8000001ALqYAAW,4375.0,2017-09-12,Closed Won,GTX Pro,Darcel Schlecht,VAV3N62C
Rundofase - GTX Pro,001i8000001Akg4AAC,4819.0,2017-12-04,Closed Won,GTX Pro,Darcel Schlecht,OK7R7I2A
Stanredtax - GTX Pro,001i8000001AkgAAAS,5729.0,2017-11-04,Closed Won,GTX Pro,Gladys Colclough,IOMVIZR8
Warephase - MG Advanced,001i8000001AkgKAAS,3447.0,2017-11-06,Closed Won,MG Advanced,Gladys Colclough,BTT2TM8O
Doncon - GTX Plus Pro,001i8000001AkfOAAS,6101.0,2017-11-13,Closed Won,GTX Plus Pro,James Ascencio,FYNL84HO
J-Texon - GTX Plus Basic,001i8000001AkflAAC,1088.0,2017-09-18,Closed Won,GTX Plus Basic,Kami Bicknell,ZBB9CDO4
Sunnamplex - GTX Plus Pro,001i8000001AkgEAAS,5431.0,2017-09-17,Closed Won,GTX Plus Pro,Kami Bicknell,IV5UVG0R
Hottechi - MG Special,001i8000001AQMaAAO,50.0,2017-12-13,Closed Won,MG Special,Kami Bicknell,TDHFX8SC
Konex - MG Special,001i8000001AkfoAAC,62.0,2017-11-25,Closed Won,MG Special,Kami Bicknell,7OXU784Y
Zoomit - MG Special,001i8000001AkgRAAS,57.0,2017-11-29,Closed Won,MG Special,Kary Hendrixson,MA6F51AR
Zumgoity - GTX Plus Basic,001i8000001AkgTAAS,1098.0,2017-09-14,Closed Won,GTX Plus Basic,Niesha Huffines,WDT43Q6O
Umbrella Corporation - GTX Plus Basic,001i8000001AkgIAAS,975.0,2017-11-16,Closed Won,GTX Plus Basic,Rosie Papadopoulos,XKYHE3OH
Plussunin - MG Special,001i8000001Akg0AAC,56.0,2017-11-05,Closed Won,MG Special,Rosie Papadopoulos,R65NL57V
Globex Corporation - MG Special,001i8000001AkfaAAC,63.0,2017-09-14,Closed Won,MG Special,Versie Hillebrand,AKBRVLRZ
Isdom - MG Special,001i8000001AkfjAAC,61.0,2017-09-11,Closed Won,MG Special,Versie Hillebrand,8FZ7CWPP
Labdrill - GTX Basic,001i8000001AkfqAAC,614.0,2017-12-03,Closed Won,GTX Basic,Zane Levy,EQPGDVWK
Gogozoom - MG Special,001i8000001AkfbAAC,0.0,2017-11-04,Closed Lost,MG Special,Anna Snelling,I819UEG6
Betatech - GTX Pro,001i8000001ALqSAAW,0.0,2017-12-13,Closed Lost,GTX Pro,Darcel Schlecht,TXZTEEUJ
Plexzap - GTX Plus Pro,001i8000001AkfyAAC,5482.0,2017-12-01,Negotiation/Review,GTX Plus Pro,Elease Gluck,6OD1J7MW
Acme Corporation - MG Special,001i8000001ALqQAAW,57.0,2017-09-17,Closed Won,MG Special,Garret Kinder,XO8TRDKK
Domzoom - MG Special,001i8000001AkfNAAS,58.0,2017-12-04,Closed Won,MG Special,Gladys Colclough,74YNCNQM
Hatfan - GTX Plus Basic,001i8000001AkfgAAC,0.0,2017-12-20,Closed Lost,GTX Plus Basic,Hayden Neloms,I5QVV9C5
Goodsilron - MG Advanced,001i8000001AkfdAAC,3482.0,2017-12-15,Closed Won,MG Advanced,Hayden Neloms,SS0ZF7SG
Hatfan - GTX Plus Pro,001i8000001AkfgAAC,0.0,2017-11-05,Closed Lost,GTX Plus Pro,James Ascencio,2GRNCODO
Singletechno - GTX Plus Pro,001i8000001Akg8AAC,0.0,2017-11-11,Closed Lost,GTX Plus Pro,James Ascencio,2UNAJCGN
Plusstrip - GTX Basic,001i8000001AkfzAAC,529.0,2017-11-24,Closed Won,GTX Basic,James Ascencio,ZP5Q4YUJ
Blackzim - MG Advanced,001i8000001ALqVAAW,0.0,2017-11-24,Closed Lost,MG Advanced,Kary Hendrixson,7XL4JYSB
Plusstrip - GTX Basic,001i8000001AkfzAAC,505.0,2017-11-08,Closed Won,GTX Basic,Kary Hendrixson,HEZ8H6MK
Sonron - GTX Basic,001i8000001Akg9AAC,456.0,2017-12-27,Closed Won,GTX Basic,Markita Hansen,50AWO49B
Bioholding - GTX Plus Basic,001i8000001ALqTAAW,0.0,2017-12-13,Closed Lost,GTX Plus Basic,Marty Freudenburg,CID4Y877
Stanredtax - GTX Plus Basic,001i8000001AkgAAAS,0.0,2017-11-29,Closed Lost,GTX Plus Basic,Marty Freudenburg,T20CPZ52
Globex Corporation - GTX Basic,001i8000001AkfaAAC,0.0,2017-11-11,Closed Lost,GTX Basic,Versie Hillebrand,HVF0VLJ3
Hottechi - MG Special,001i8000001AQMaAAO,0.0,2017-11-30,Closed Lost,MG Special,Versie Hillebrand,A86ZEF94
Lexiqvolax - GTX Basic,001i8000001AkfrAAC,555.0,2017-09-16,Closed Won,GTX Basic,Vicki Laflamme,8OMML4E8
Konex - MG Special,001i8000001AkfoAAC,47.0,2017-09-23,Closed Won,MG Special,Vicki Laflamme,283Y9ULR
Finjob - GTX Basic,001i8000001AkfVAAS,585.0,2017-12-04,Closed Won,GTX Basic,Zane Levy,C0LNV4PU
Bioholding - MG Special,001i8000001ALqTAAW,64.0,2017-09-06,Closed Won,MG Special,Anna Snelling,YB6UP71G
Inity - MG Special,001i8000001AkfiAAC,58.0,2017-11-21,Closed Won,MG Special,Anna Snelling,A30VAQHM
Gekko & Co - GTX Basic,001i8000001AkfYAAS,635.0,2017-09-08,Closed Won,GTX Basic,Donn Cantrell,ZH2TBHVZ
Donquadtech - GTX Pro,001i8000001AkfPAAS,5626.0,2017-09-13,Closed Won,GTX Pro,Donn Cantrell,UKJO54QY
Xx-zobam - MG Advanced,001i8000001AkgMAAS,3595.0,2017-12-14,Closed Won,MG Advanced,Donn Cantrell,9868N4GB
Treequote - GTX Pro,001i8000001AkgHAAS,0.0,2017-11-04,Closed Lost,GTX Pro,Gladys Colclough,L5UKY73S
Inity - GTX Pro,001i8000001AkfiAAC,4981.0,2017-12-02,Closed Won,GTX Pro,Gladys Colclough,7DDPLMQ5
Finhigh - MG Special,001i8000001AkfUAAS,55.0,2017-12-02,Negotiation/Review,MG Special,Hayden Neloms,GRYHHER0
Hatfan - GTX Basic,001i8000001AkfgAAC,524.0,2017-09-14,Closed Won,GTX Basic,James Ascencio,4KVZVHNN
Nam-zim - MG Special,001i8000001AkfuAAC,54.0,2017-12-06,Closed Won,MG Special,James Ascencio,ULWQ61OZ
Funholding - GTX Pro,001i8000001AkfWAAS,5080.0,2017-09-16,Closed Won,GTX Pro,Jonathan Berthelot,FKU9TS06
Scotfind - MG Special,001i8000001Akg5AAC,50.0,2017-12-12,Closed Won,MG Special,Markita Hansen,OPFBXGFV
Nam-zim - GTX Plus Pro,001i8000001AkfuAAC,6656.0,2017-09-09,Closed Won,GTX Plus Pro,Maureen Marcano,UCV49FYZ
Donquadtech - GTX Pro,001i8000001AkfPAAS,4641.0,2017-09-10,Closed Won,GTX Pro,Reed Clapper,F58R70DY
Xx-holding - GTK 500,001i8000001AkgLAAS,26186.0,2017-11-10,Closed Won,GTK 500,Rosalina Dieter,1H2PVLZ3
Newex - MG Advanced,001i8000001AkfvAAC,4251.0,2017-09-14,Closed Won,MG Advanced,Vicki Laflamme,DV6WD759
Ganjaflex - MG Special,001i8000001AkfXAAS,51.0,2017-09-11,Closed Won,MG Special,Violet Mclelland,SBC67V5T
Gekko & Co - MG Special,001i8000001AkfYAAS,62.0,2017-11-09,Closed Won,MG Special,Violet Mclelland,IDGLZJRX
Golddex - GTX Basic,001i8000001AkfcAAC,0.0,2017-11-01,Closed Lost,GTX Basic,Zane Levy,VYG4BHEE
Stanredtax - MG Advanced,001i8000001AkgAAAS,0.0,2017-11-12,Closed Lost,MG Advanced,Anna Snelling,YFTW9Z69
Scottech - MG Special,001i8000001Akg6AAC,58.0,2017-11-21,Closed Won,MG Special,Anna Snelling,92IDH7MB
Donware - GTX Plus Basic,001i8000001AkfRAAS,973.0,2017-11-11,Closed Won,GTX Plus Basic,Boris Faz,NR1JSUPQ
Kinnamplus - GTX Plus Pro,001i8000001AkfnAAC,4954.0,2017-09-13,Closed Won,GTX Plus Pro,Boris Faz,ZNOARPNW
Condax - GTX Pro,001i8000001AkfJAAS,5113.0,2017-09-06,Closed Won,GTX Pro,Cassey Cress,FNKZKHTJ
Xx-zobam - GTX Plus Pro,001i8000001AkgMAAS,4631.0,2017-12-26,Closed Won,GTX Plus Pro,Corliss Cosme,UAVOPRPV
Condax - GTX Plus Pro,001i8000001AkfJAAS,5807.0,2017-11-01,Closed Won,GTX Plus Pro,Daniell Hammack,VMUTS9GK
Hottechi - GTX Plus Basic,001i8000001AQMaAAO,0.0,2017-11-30,Closed Lost,GTX Plus Basic,Darcel Schlecht,SZPU1DSR
Zumgoity - GTX Basic,001i8000001AkgTAAS,640.0,2017-12-14,Closed Won,GTX Basic,Gladys Colclough,9EGLQG3N
Konmatfix - MG Advanced,001i8000001AkfpAAC,3830.0,2017-11-25,Closed Won,MG Advanced,Gladys Colclough,BL23633Z
Cheers - GTX Plus Pro,001i8000001ALqZAAW,5285.0,2017-12-28,Closed Won,GTX Plus Pro,James Ascencio,87G25M68
Betatech - GTX Pro,001i8000001ALqSAAW,0.0,2017-11-19,Closed Lost,GTX Pro,Jonathan Berthelot,8F3RA844
Xx-holding - GTX Basic,001i8000001AkgLAAS,0.0,2017-11-18,Closed Lost,GTX Basic,Kami Bicknell,VJ1FT11H
Domzoom - GTX Plus Basic,001i8000001AkfNAAS,975.0,2017-12-31,Closed Won,GTX Plus Basic,Moses Frase,TKI8MEZZ
Funholding - GTX Plus Basic,001i8000001AkfWAAS,847.0,2017-12-13,Closed Won,GTX Plus Basic,Moses Frase,QSHP9AHU
Rangreen - MG Advanced,001i8000001Akg1AAC,2814.0,2017-12-15,Closed Won,MG Advanced,Niesha Huffines,MIDW7Q49
Lexiqvolax - MG Advanced,001i8000001AkfrAAC,3275.0,2017-11-06,Closed Won,MG Advanced,Rosalina Dieter,PW7QNSFG
Betatech - MG Special,001i8000001ALqSAAW,41.0,2017-12-26,Closed Won,MG Special,Versie Hillebrand,WGYE40NI
Dalttechnology - GTX Plus Pro,001i8000001AkfLAAS,5185.0,2017-11-19,Closed Won,GTX Plus Pro,Vicki Laflamme,HLX6W646
Dalttechnology - GTX Pro,001i8000001AkfLAAS,5191.0,2017-09-15,Closed Won,GTX Pro,Vicki Laflamme,6VMQQKLJ
Mathtouch - MG Special,001i8000001AkftAAC,59.0,2017-11-07,Closed Won,MG Special,Violet Mclelland,FYS6IZO4
Silis - MG Special,001i8000001Akg7AAC,54.0,2017-12-08,Closed Won,MG Special,Violet Mclelland,7OSD4T24
Iselectrics - GTX Plus Basic,001i8000001AkfkAAC,1076.0,2017-11-17,Closed Won,GTX Plus Basic,Corliss Cosme,H29A7E6X
Plussunin - GTX Basic,001i8000001Akg0AAC,490.0,2017-11-20,Closed Won,GTX Basic,Daniell Hammack,IDN254QN
dambase - GTX Plus Pro,001i8000001AkfMAAS,0.0,2017-11-24,Closed Lost,GTX Plus Pro,Darcel Schlecht,W3U1N1RV
Betatech - GTX Pro,001i8000001ALqSAAW,0.0,2017-09-13,Closed Lost,GTX Pro,Darcel Schlecht,5LPKNEEI
Betatech - MG Special,001i8000001ALqSAAW,0.0,2017-12-10,Closed Lost,MG Special,Gladys Colclough,073UCD9F
Konmatfix - GTX Plus Pro,001i8000001AkfpAAC,5482.0,2017-12-04,Negotiation/Review,GTX Plus Pro,Hayden Neloms,7GDSUY9K
Konex - GTX Basic,001i8000001AkfoAAC,0.0,2017-11-13,Closed Lost,GTX Basic,Kary Hendrixson,DCZOTU5X
Labdrill - GTX Pro,001i8000001AkfqAAC,5663.0,2017-12-27,Closed Won,GTX Pro,Kary Hendrixson,KUJ5M6J3
Hottechi - GTX Plus Basic,001i8000001AQMaAAO,0.0,2017-11-06,Closed Lost,GTX Plus Basic,Markita Hansen,YGUOEIEG
Bioplex - GTX Basic,001i8000001ALqUAAW,550.0,2017-12-04,Negotiation/Review,GTX Basic,Maureen Marcano,1UW6ILCH
Rundofase - GTX Plus Basic,001i8000001Akg4AAC,0.0,2017-11-26,Closed Lost,GTX Plus Basic,Niesha Huffines,CRL6IB5Z
Dontechi - GTX Plus Basic,001i8000001AkfQAAS,1166.0,2017-09-16,Closed Won,GTX Plus Basic,Niesha Huffines,STVHD67J
Nam-zim - MG Special,001i8000001AkfuAAC,0.0,2017-09-14,Closed Lost,MG Special,Rosalina Dieter,I3TDKU30
Konmatfix - MG Special,001i8000001AkfpAAC,0.0,2017-09-15,Closed Lost,MG Special,Versie Hillebrand,YUVNXSSD
Rangreen - MG Special,001i8000001Akg1AAC,0.0,2017-11-26,Closed Lost,MG Special,Versie Hillebrand,AZJXZFMR
Lexiqvolax - GTX Basic,001i8000001AkfrAAC,491.0,2017-12-04,Closed Won,GTX Basic,Vicki Laflamme,2WPEOPIF
Green-Plus - GTX Plus Pro,001i8000001AkfeAAC,5532.0,2017-11-07,Closed Won,GTX Plus Pro,Vicki Laflamme,XMCRTC2K
Blackzim - MG Advanced,001i8000001ALqVAAW,3930.0,2017-11-14,Closed Won,MG Advanced,Vicki Laflamme,ZDVZB8PX
Labdrill - MG Advanced,001i8000001AkfqAAC,2689.0,2017-11-21,Closed Won,MG Advanced,Vicki Laflamme,5JS6JI3P
Ontomedia - GTX Plus Basic,001i8000001AkfwAAC,1096.0,2017-12-05,Negotiation/Review,GTX Plus Basic,Cassey Cress,FH30JK3J
Codehow - GTX Pro,001i8000001ALqaAAG,5987.0,2017-11-19,Closed Won,GTX Pro,Darcel Schlecht,8DPUST4Y
Treequote - GTX Pro,001i8000001AkgHAAS,5141.0,2017-12-30,Closed Won,GTX Pro,Darcel Schlecht,L1QNLM08
Codehow - MG Special,001i8000001ALqaAAG,48.0,2017-09-13,Closed Won,MG Special,Darcel Schlecht,S4YQYJPM
Plussunin - GTX Pro,001i8000001Akg0AAC,0.0,2017-11-03,Closed Lost,GTX Pro,Donn Cantrell,6BQMENQR
Xx-zobam - MG Advanced,001i8000001AkgMAAS,3206.0,2017-09-20,Closed Won,MG Advanced,Donn Cantrell,XAS0EL71
Labdrill - MG Special,001i8000001AkfqAAC,61.0,2017-11-29,Closed Won,MG Special,Elease Gluck,GQNM1QP8
Acme Corporation - GTX Plus Basic,001i8000001ALqQAAW,0.0,2017-12-04,Closed Lost,GTX Plus Basic,Garret Kinder,9CK2HTJP
Konmatfix - GTX Pro,001i8000001AkfpAAC,5078.0,2017-11-22,Closed Won,GTX Pro,Gladys Colclough,J96E49Z1
Statholdings - GTX Basic,001i8000001AkgBAAS,0.0,2017-11-19,Closed Lost,GTX Basic,Jonathan Berthelot,X96KGPI8
Streethex - GTX Basic,001i8000001AkgCAAS,532.0,2017-11-07,Closed Won,GTX Basic,Jonathan Berthelot,JJDL1F8R
Lexiqvolax - MG Special,001i8000001AkfrAAC,56.0,2017-09-15,Closed Won,MG Special,Kami Bicknell,0J24X1Y0
Iselectrics - GTX Basic,001i8000001AkfkAAC,550.0,2017-12-05,Negotiation/Review,GTX Basic,Kary Hendrixson,OM8LELJW
Scotfind - GTX Plus Basic,001i8000001Akg5AAC,1182.0,2017-12-09,Closed Won,GTX Plus Basic,Markita Hansen,SEYFLN8Y
Funholding - GTX Plus Pro,001i8000001AkfWAAS,5788.0,2017-12-20,Closed Won,GTX Plus Pro,Marty Freudenburg,EID3MR9L
Streethex - MG Special,001i8000001AkgCAAS,0.0,2017-09-13,Closed Lost,MG Special,Versie Hillebrand,ID2VJE8V
Cancity - MG Special,001i8000001ALqYAAW,61.0,2017-09-12,Closed Won,MG Special,Versie Hillebrand,T3W0Z8KP
Scotfind - GTX Pro,001i8000001Akg5AAC,5115.0,2017-12-16,Closed Won,GTX Pro,Vicki Laflamme,2WZU46RL
Y-corporation - GTX Pro,001i8000001AkgNAAS,5227.0,2017-09-15,Closed Won,GTX Pro,Vicki Laflamme,576N6HHJ
Zathunicon - GTX Plus Basic,001i8000001AkgPAAS,1144.0,2017-12-06,Closed Won,GTX Plus Basic,Wilburn Farren,WOS93VI5
Groovestreet - MG Special,001i8000001AkffAAC,55.0,2017-12-05,Negotiation/Review,MG Special,Zane Levy,95YT659K
Statholdings - MG Special,001i8000001AkgBAAS,0.0,2017-11-18,Closed Lost,MG Special,Anna Snelling,RKI7OEP9
Ron-tech - GTX Plus Basic,001i8000001Akg3AAC,1249.0,2017-12-12,Closed Won,GTX Plus Basic,Anna Snelling,D9CS7EIY
Sumace - GTX Plus Basic,001i8000001AkgDAAS,1106.0,2017-12-03,Closed Won,GTX Plus Basic,Boris Faz,J1VGTXQS
Bubba Gump - GTX Plus Basic,001i8000001ALqXAAW,1251.0,2017-11-18,Closed Won,GTX Plus Basic,Cassey Cress,T87FD71P
Plussunin - GTX Pro,001i8000001Akg0AAC,0.0,2017-11-18,Closed Lost,GTX Pro,Corliss Cosme,P4PX93RN
Donware - GTX Pro,001i8000001AkfRAAS,4975.0,2017-09-18,Closed Won,GTX Pro,Corliss Cosme,RLJI4F93
Umbrella Corporation - MG Special,001i8000001AkgIAAS,54.0,2017-09-17,Closed Won,MG Special,Corliss Cosme,AE306TJU
Ron-tech - GTX Pro,001i8000001Akg3AAC,3975.0,2017-11-09,Closed Won,GTX Pro,Darcel Schlecht,D3BO9JDM
Codehow - MG Advanced,001i8000001ALqaAAG,2969.0,2017-09-12,Closed Won,MG Advanced,Darcel Schlecht,DPDUK8RG
Sumace - GTX Basic,001i8000001AkgDAAS,558.0,2017-09-13,Closed Won,GTX Basic,Garret Kinder,AR35V2L2
Isdom - GTX Pro,001i8000001AkfjAAC,0.0,2017-11-29,Closed Lost,GTX Pro,Gladys Colclough,FAKATVRQ
Betatech - GTX Basic,001i8000001ALqSAAW,585.0,2017-09-18,Closed Won,GTX Basic,Jonathan Berthelot,9SU2A73Y
Plexzap - GTX Basic,001i8000001AkfyAAC,566.0,2017-12-17,Closed Won,GTX Basic,Kary Hendrixson,98R4AZA8
Scotfind - GTX Pro,001i8000001Akg5AAC,4722.0,2017-11-16,Closed Won,GTX Pro,Markita Hansen,9FE75D1D
Condax - GTX Plus Basic,001i8000001AkfJAAS,1033.0,2017-12-11,Closed Won,GTX Plus Basic,Moses Frase,S5NVSXEX
Dontechi - GTX Basic,001i8000001AkfQAAS,587.0,2017-12-19,Closed Won,GTX Basic,Niesha Huffines,C6F5DTFR
Silis - GTX Plus Pro,001i8000001Akg7AAC,0.0,2017-11-27,Closed Lost,GTX Plus Pro,Reed Clapper,R4X2MOO1
Iselectrics - MG Special,001i8000001AkfkAAC,55.0,2017-12-06,Negotiation/Review,MG Special,Rosalina Dieter,QEZ2X87C
Funholding - MG Special,001i8000001AkfWAAS,62.0,2017-11-02,Closed Won,MG Special,Versie Hillebrand,8FULX0EA
Konmatfix - MG Special,001i8000001AkfpAAC,54.0,2017-12-12,Closed Won,MG Special,Versie Hillebrand,WA5NRVIG
Condax - GTX Basic,001i8000001AkfJAAS,499.0,2017-11-03,Closed Won,GTX Basic,Vicki Laflamme,XO7D3NYR
Zotware - GTX Plus Pro,001i8000001AkgSAAS,0.0,2017-11-17,Closed Lost,GTX Plus Pro,Wilburn Farren,ZN8LHN9B
Nam-zim - GTX Basic,001i8000001AkfuAAC,550.0,2017-12-06,Negotiation/Review,GTX Basic,Zane Levy,S8FODURJ
Faxquote - GTX Basic,001i8000001AkfTAAS,458.0,2017-11-26,Closed Won,GTX Basic,Zane Levy,BFH34LVO
Condax - MG Special,001i8000001AkfJAAS,61.0,2017-11-30,Closed Won,MG Special,Zane Levy,QHVGK8DM
Treequote - MG Special,001i8000001AkgHAAS,0.0,2017-12-17,Closed Lost,MG Special,Anna Snelling,BALJ5E9J
Funholding - GTX Plus Pro,001i8000001AkfWAAS,5600.0,2017-09-24,Closed Won,GTX Plus Pro,Anna Snelling,3Y6REURA
Umbrella Corporation - GTX Plus Pro,001i8000001AkgIAAS,0.0,2017-11-19,Closed Lost,GTX Plus Pro,Boris Faz,3UI5JBOA
Zotware - GTX Plus Basic,001i8000001AkgSAAS,1259.0,2017-12-17,Closed Won,GTX Plus Basic,Boris Faz,8AKZH8QS
Zotware - GTX Plus Basic,001i8000001AkgSAAS,1114.0,2017-09-14,Closed Won,GTX Plus Basic,Boris Faz,FAS1KT97
Kinnamplus - MG Special,001i8000001AkfnAAC,57.0,2017-11-25,Closed Won,MG Special,Boris Faz,RAPX57I3
Donquadtech - GTX Plus Basic,001i8000001AkfPAAS,0.0,2017-11-25,Closed Lost,GTX Plus Basic,Cassey Cress,UZ4JMG8Z
Scottech - MG Special,001i8000001Akg6AAC,0.0,2017-11-17,Closed Lost,MG Special,Cecily Lampkin,PV411N8I
Bluth Company - GTX Pro,001i8000001ALqWAAW,0.0,2017-12-30,Closed Lost,GTX Pro,Corliss Cosme,C58775JM
Betasoloin - GTX Pro,001i8000001ALqRAAW,0.0,2017-09-19,Closed Lost,GTX Pro,Daniell Hammack,A2PIOJWL
Funholding - MG Advanced,001i8000001AkfWAAS,3346.0,2017-09-10,Closed Won,MG Advanced,Darcel Schlecht,SSEOGPPI
Kan-code - GTX Basic,001i8000001AkfmAAC,0.0,2017-09-18,Closed Lost,GTX Basic,Donn Cantrell,5MFY1D4C
Kan-code - GTX Basic,001i8000001AkfmAAC,0.0,2017-09-22,Closed Lost,GTX Basic,Donn Cantrell,PQLMEIG0
Ontomedia - MG Advanced,001i8000001AkfwAAC,0.0,2017-09-16,Closed Lost,MG Advanced,Donn Cantrell,6CV2KEKP
Green-Plus - GTX Basic,001i8000001AkfeAAC,0.0,2017-11-25,Closed Lost,GTX Basic,Elease Gluck,FQD0IJBC
Newex - GTX Basic,001i8000001AkfvAAC,546.0,2017-11-04,Closed Won,GTX Basic,James Ascencio,E28C318S
Bioholding - GTX Basic,001i8000001ALqTAAW,0.0,2017-11-04,Closed Lost,GTX Basic,Jonathan Berthelot,6BUW3ZVC
