opportunity_id,account,product,deal_stage,forecast_category,engage_date,close_date,close_value,estimated_value,sales_cycle_days,sales_agent,manager,regional_office,sector,office_location,account_revenue_millions,account_employees
1B2WYHTY,Plexzap,MG Advanced,Won,Closed,2017-09-29,2017-11-30,3509.0,3509.0,62.0,Rosalina Dieter,Celia Rouche,West,retail,United States,2437.85,4874.0
NS6JLCZ2,,GTX Pro,Engaging,Commit,2017-09-29,,,4821.0,,Rosie Papadopoulos,Cara Losch,East,,,,
LB5622YN,Hottechi,MG Special,Lost,Omitted,2017-09-29,2017-10-08,0.0,0.0,9.0,Versie Hillebrand,Dustin Brinkmann,Central,technology,Korea,8170.38,16499.0
HIX9V4W1,Dontechi,MG Advanced,Lost,Omitted,2017-09-29,2017-10-03,0.0,0.0,4.0,Versie Hillebrand,Dustin Brinkmann,Central,software,United States,4618.0,10083.0
LZ3B174J,,MG Special,Engaging,Commit,2017-09-29,,,55.0,,Vicki Laflamme,Celia Rouche,West,,,,
XQ6FMG3L,Lexiqvolax,GTX Basic,Lost,Omitted,2017-09-29,2017-10-06,0.0,0.0,7.0,Vicki Laflamme,Celia Rouche,West,medical,United States,1618.89,3889.0
W40IER4O,Sonron,MG Special,Won,Closed,2017-09-29,2017-12-08,59.0,59.0,70.0,Vicki Laflamme,Celia Rouche,West,telecommunications,United States,1699.85,5108.0
88PIK8A6,Kinnamplus,MG Special,Lost,Omitted,2017-09-29,2017-10-08,0.0,0.0,9.0,Violet Mclelland,Cara Losch,East,retail,United States,702.72,1831.0
6K31TYOR,J-Texon,GTX Basic,Won,Closed,2017-09-29,2017-10-05,502.0,502.0,6.0,Zane Levy,Summer Sewald,West,retail,United States,1388.67,3583.0
H29XGJ5H,Rangreen,GTX Basic,Lost,Omitted,2017-09-30,2017-12-04,0.0,0.0,65.0,Anna Snelling,Dustin Brinkmann,Central,technology,Panama,2938.67,8775.0
FSBZ3KOY,Toughzap,GTX Plus Pro,Lost,Omitted,2017-09-30,2017-10-01,0.0,0.0,1.0,Anna Snelling,Dustin Brinkmann,Central,retail,United States,332.43,799.0
T4SSD24J,Silis,GTX Basic,Won,Closed,2017-09-30,2017-12-05,541.0,541.0,66.0,Boris Faz,Rocco Neubert,East,medical,United States,2818.38,6290.0
ZDB6D35R,Ontomedia,GTX Plus Pro,Won,Closed,2017-09-30,2017-12-19,5026.0,5026.0,80.0,Cassey Cress,Rocco Neubert,East,employment,United States,882.12,2769.0
8RVTZBQO,Dontechi,MG Advanced,Won,Closed,2017-09-30,2017-10-10,3148.0,3148.0,10.0,Cecily Lampkin,Dustin Brinkmann,Central,software,United States,4618.0,10083.0
CMM4A6NJ,Isdom,GTX Plus Basic,Lost,Omitted,2017-09-30,2017-10-06,0.0,0.0,6.0,Darcel Schlecht,Melvin Marxen,Central,medical,United States,3178.24,4540.0
7PMUB7T4,Bioholding,GTX Pro,Lost,Omitted,2017-09-30,2017-10-12,0.0,0.0,12.0,Darcel Schlecht,Melvin Marxen,Central,medical,Philippines,587.34,1356.0
KTHAX2XV,Isdom,GTX Pro,Lost,Omitted,2017-09-30,2017-10-05,0.0,0.0,5.0,Darcel Schlecht,Melvin Marxen,Central,medical,United States,3178.24,4540.0
IHOTG9ZQ,Rundofase,MG Advanced,Won,Closed,2017-09-30,2017-10-09,3006.0,3006.0,9.0,Darcel Schlecht,Melvin Marxen,Central,technology,United States,1008.06,1238.0
O2BF1KAT,Mathtouch,MG Special,Lost,Omitted,2017-09-30,2017-12-19,0.0,0.0,80.0,Garret Kinder,Cara Losch,East,marketing,Jordan,3027.46,9516.0
12HOWQMI,Kan-code,GTX Pro,Won,Closed,2017-09-30,2017-10-07,5203.0,5203.0,7.0,Garret Kinder,Cara Losch,East,software,United States,11698.03,34288.0
CXY4CXX1,Condax,MG Special,Lost,Omitted,2017-09-30,2017-10-07,0.0,0.0,7.0,Gladys Colclough,Melvin Marxen,Central,medical,United States,4.54,9.0
IIOVCSHC,Xx-holding,MG Advanced,Won,Closed,2017-09-30,2017-12-10,2927.0,2927.0,71.0,Hayden Neloms,Celia Rouche,West,finance,United States,7537.24,20293.0
NX28C8EI,,GTX Plus Pro,Engaging,Commit,2017-09-30,,,5482.0,,James Ascencio,Summer Sewald,West,,,,
WV2YBM8V,,GTX Basic,Engaging,Commit,2017-09-30,,,550.0,,Kary Hendrixson,Summer Sewald,West,,,,
3E09X4S2,Rantouch,GTX Basic,Lost,Omitted,2017-09-30,2017-10-08,0.0,0.0,8.0,Kary Hendrixson,Summer Sewald,West,telecommunications,United States,1188.42,3015.0
6BATTRKM,Finhigh,GTX Basic,Lost,Omitted,2017-09-30,2017-10-07,0.0,0.0,7.0,Lajuana Vencill,Dustin Brinkmann,Central,finance,United States,1102.43,1759.0
GCWTH2MD,Isdom,MG Advanced,Lost,Omitted,2017-09-30,2017-12-20,0.0,0.0,81.0,Lajuana Vencill,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
C563WHG1,Betatech,GTX Plus Pro,Won,Closed,2017-09-30,2017-10-11,6156.0,6156.0,11.0,Lajuana Vencill,Dustin Brinkmann,Central,medical,Kenya,647.18,1185.0
D9WBSJRC,Warephase,GTX Pro,Won,Closed,2017-09-30,2017-10-09,5007.0,5007.0,9.0,Marty Freudenburg,Melvin Marxen,Central,services,United States,2041.73,5276.0
NMLTE4CS,,GTX Plus Pro,Engaging,Commit,2017-09-30,,,5482.0,,Maureen Marcano,Summer Sewald,West,,,,
X8P0Q1EU,Scotfind,MG Special,Won,Closed,2017-09-30,2017-12-06,59.0,59.0,67.0,Maureen Marcano,Summer Sewald,West,software,United States,6354.87,16780.0
PBGB323I,Cancity,GTX Basic,Won,Closed,2017-09-30,2017-10-07,549.0,549.0,7.0,Moses Frase,Dustin Brinkmann,Central,retail,United States,718.62,2448.0
V5THS9V8,Isdom,GTX Plus Basic,Won,Closed,2017-09-30,2017-11-27,1117.0,1117.0,58.0,Niesha Huffines,Melvin Marxen,Central,medical,United States,3178.24,4540.0
579RHB6S,Stanredtax,MG Special,Won,Closed,2017-09-30,2017-10-08,57.0,57.0,8.0,Versie Hillebrand,Dustin Brinkmann,Central,finance,United States,1698.2,3798.0
4SOUOUKH,Treequote,GTX Plus Pro,Engaging,Commit,2017-09-30,,,5482.0,,Vicki Laflamme,Celia Rouche,West,telecommunications,United States,5266.09,8595.0
9HWUTUXQ,Lexiqvolax,GTX Basic,Lost,Omitted,2017-09-30,2017-10-09,0.0,0.0,9.0,Vicki Laflamme,Celia Rouche,West,medical,United States,1618.89,3889.0
T58F1T8V,Acme Corporation,MG Special,Lost,Omitted,2017-09-30,2017-10-08,0.0,0.0,8.0,Violet Mclelland,Cara Losch,East,technology,United States,1100.04,2822.0
U3UT9B1U,Silis,MG Special,Won,Closed,2017-09-30,2017-12-24,55.0,55.0,85.0,Violet Mclelland,Cara Losch,East,medical,United States,2818.38,6290.0
HY7D36UC,Umbrella Corporation,MG Special,Won,Closed,2017-09-30,2017-12-22,63.0,63.0,83.0,Violet Mclelland,Cara Losch,East,finance,United States,2022.14,5113.0
9YVTJF6C,Rantouch,GTX Plus Basic,Won,Closed,2017-09-30,2017-10-08,1108.0,1108.0,8.0,Zane Levy,Summer Sewald,West,telecommunications,United States,1188.42,3015.0
JGZVNKMT,Y-corporation,GTX Plus Basic,Won,Closed,2017-09-30,2017-12-10,944.0,944.0,71.0,Zane Levy,Summer Sewald,West,employment,United States,2871.35,9561.0
5B3BKUMD,Finhigh,GTX Basic,Lost,Omitted,2017-10-01,2017-10-11,0.0,0.0,10.0,Anna Snelling,Dustin Brinkmann,Central,finance,United States,1102.43,1759.0
MGHWZSN2,The New York Inquirer,MG Advanced,Lost,Omitted,2017-10-01,2017-10-06,0.0,0.0,5.0,Boris Faz,Rocco Neubert,East,medical,United States,439.21,792.0
EM1BA4EK,Scotfind,GTX Basic,Engaging,Commit,2017-10-01,,,550.0,,Cassey Cress,Rocco Neubert,East,software,United States,6354.87,16780.0
GWOOPZE8,Cheers,GTX Plus Basic,Engaging,Commit,2017-10-01,,,1096.0,,Cassey Cress,Rocco Neubert,East,entertainment,United States,4269.9,6472.0
84N2YHUB,Konex,GTX Basic,Lost,Omitted,2017-10-01,2017-12-01,0.0,0.0,61.0,Cassey Cress,Rocco Neubert,East,technology,United States,7708.38,13756.0
IFVL4WL5,Streethex,GTX Plus Pro,Won,Closed,2017-10-01,2017-12-10,3704.0,3704.0,70.0,Cecily Lampkin,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
8EPT4HEV,Konex,GTX Plus Pro,Lost,Omitted,2017-10-01,2017-10-07,0.0,0.0,6.0,Corliss Cosme,Cara Losch,East,technology,United States,7708.38,13756.0
HZNNKQ0T,Donquadtech,GTX Plus Basic,Won,Closed,2017-10-01,2017-10-03,1076.0,1076.0,2.0,Corliss Cosme,Cara Losch,East,technology,United States,1712.68,3194.0
Z6ETLZQU,Mathtouch,GTX Plus Pro,Won,Closed,2017-10-01,2017-12-18,5528.0,5528.0,78.0,Corliss Cosme,Cara Losch,East,marketing,Jordan,3027.46,9516.0
GXIVJQPG,Xx-zobam,GTX Plus Basic,Engaging,Commit,2017-10-01,,,1096.0,,Daniell Hammack,Rocco Neubert,East,entertainment,United States,3838.39,8274.0
7MSQSYWR,Initech,GTX Plus Basic,Lost,Omitted,2017-10-01,2017-10-10,0.0,0.0,9.0,Daniell Hammack,Rocco Neubert,East,telecommunications,United States,6395.05,20275.0
5VJIXV02,Yearin,GTX Pro,Lost,Omitted,2017-10-01,2017-12-01,0.0,0.0,61.0,Daniell Hammack,Rocco Neubert,East,retail,United States,2261.05,3851.0
G23RCHB6,Rundofase,GTX Pro,Lost,Omitted,2017-10-01,2017-10-08,0.0,0.0,7.0,Darcel Schlecht,Melvin Marxen,Central,technology,United States,1008.06,1238.0
RMFG5C6C,Globex Corporation,GTX Pro,Won,Closed,2017-10-01,2017-10-09,4594.0,4594.0,8.0,Darcel Schlecht,Melvin Marxen,Central,technology,Norway,1223.72,2497.0
U2JOATN3,Scottech,GTX Pro,Won,Closed,2017-10-01,2017-12-06,6166.0,6166.0,66.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,45.39,100.0
JGZ3F67I,Kinnamplus,GTX Basic,Lost,Omitted,2017-10-01,2017-10-07,0.0,0.0,6.0,Donn Cantrell,Rocco Neubert,East,retail,United States,702.72,1831.0
FHCSKQ4K,Bluth Company,GTX Plus Pro,Won,Closed,2017-10-01,2017-12-30,5270.0,5270.0,90.0,Donn Cantrell,Rocco Neubert,East,technology,United States,1242.32,3027.0
TU58PHME,Sumace,GTX Plus Pro,Lost,Omitted,2017-10-01,2017-11-17,0.0,0.0,47.0,Garret Kinder,Cara Losch,East,retail,Romania,167.89,493.0
9ZVX7NVU,Xx-holding,GTX Plus Basic,Lost,Omitted,2017-10-01,2017-10-08,0.0,0.0,7.0,Hayden Neloms,Celia Rouche,West,finance,United States,7537.24,20293.0
I4OJHXIN,Cheers,MG Advanced,Won,Closed,2017-10-01,2017-10-05,3169.0,3169.0,4.0,Hayden Neloms,Celia Rouche,West,entertainment,United States,4269.9,6472.0
NE300YJ0,Treequote,GTX Basic,Won,Closed,2017-10-01,2017-11-24,571.0,571.0,54.0,Jonathan Berthelot,Melvin Marxen,Central,telecommunications,United States,5266.09,8595.0
TYLSS719,Goodsilron,GTX Basic,Lost,Omitted,2017-10-01,2017-12-03,0.0,0.0,63.0,Kami Bicknell,Summer Sewald,West,marketing,United States,2952.73,5107.0
M3SQPUB1,Green-Plus,GTX Plus Pro,Won,Closed,2017-10-01,2017-10-13,6304.0,6304.0,12.0,Kami Bicknell,Summer Sewald,West,services,United States,692.19,1922.0
MG1YUTUE,Acme Corporation,MG Special,Engaging,Commit,2017-10-01,,,55.0,,Markita Hansen,Celia Rouche,West,technology,United States,1100.04,2822.0
PEIZDYXE,Cheers,GTX Basic,Lost,Omitted,2017-10-01,2017-10-02,0.0,0.0,1.0,Markita Hansen,Celia Rouche,West,entertainment,United States,4269.9,6472.0
HGG0EZ00,Groovestreet,GTX Pro,Lost,Omitted,2017-10-01,2017-10-05,0.0,0.0,4.0,Markita Hansen,Celia Rouche,West,retail,United States,223.8,299.0
XRRMX8K6,Statholdings,GTX Basic,Lost,Omitted,2017-10-01,2017-10-12,0.0,0.0,11.0,Marty Freudenburg,Melvin Marxen,Central,employment,United States,291.27,586.0
BJLJV8XE,Condax,GTX Pro,Won,Closed,2017-10-01,2017-12-15,4578.0,4578.0,75.0,Marty Freudenburg,Melvin Marxen,Central,medical,United States,4.54,9.0
AQH7ORZZ,Bluth Company,MG Special,Won,Closed,2017-10-01,2017-12-18,62.0,62.0,78.0,Reed Clapper,Rocco Neubert,East,technology,United States,1242.32,3027.0
GLG1IOHT,J-Texon,MG Special,Won,Closed,2017-10-01,2017-10-08,51.0,51.0,7.0,Rosalina Dieter,Celia Rouche,West,retail,United States,1388.67,3583.0
89MUGU6K,Bluth Company,GTX Pro,Won,Closed,2017-10-01,2017-11-30,4881.0,4881.0,60.0,Rosie Papadopoulos,Cara Losch,East,technology,United States,1242.32,3027.0
F5OETS8V,Golddex,GTX Basic,Won,Closed,2017-10-01,2017-12-18,544.0,544.0,78.0,Vicki Laflamme,Celia Rouche,West,finance,United States,52.5,165.0
CU7KT53A,Goodsilron,MG Advanced,Won,Closed,2017-10-01,2017-12-16,2941.0,2941.0,76.0,Vicki Laflamme,Celia Rouche,West,marketing,United States,2952.73,5107.0
QNB3SCN9,,GTX Plus Pro,Engaging,Commit,2017-10-01,,,5482.0,,Wilburn Farren,Cara Losch,East,,,,
0BYU67KG,Ganjaflex,MG Advanced,Lost,Omitted,2017-10-01,2017-12-13,0.0,0.0,73.0,Wilburn Farren,Cara Losch,East,retail,Japan,5158.71,17479.0
SLXPTSGS,Condax,MG Special,Won,Closed,2017-10-01,2017-10-11,44.0,44.0,10.0,Wilburn Farren,Cara Losch,East,medical,United States,4.54,9.0
FZGGKS2D,Doncon,GTX Plus Pro,Won,Closed,2017-10-01,2017-12-23,4910.0,4910.0,83.0,Zane Levy,Summer Sewald,West,technology,United States,587.72,1501.0
6HDTZCCM,Warephase,GTX Plus Pro,Lost,Omitted,2017-10-02,2017-10-14,0.0,0.0,12.0,Anna Snelling,Dustin Brinkmann,Central,services,United States,2041.73,5276.0
XUEHL04Z,Konex,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-10-04,0.0,0.0,2.0,Boris Faz,Rocco Neubert,East,technology,United States,7708.38,13756.0
CTZ5I5R5,Bioplex,GTX Plus Pro,Won,Closed,2017-10-02,2017-12-05,5469.0,5469.0,64.0,Cassey Cress,Rocco Neubert,East,medical,United States,326.82,1016.0
988QUSNK,Scottech,MG Advanced,Lost,Omitted,2017-10-02,2017-10-03,0.0,0.0,1.0,Cecily Lampkin,Dustin Brinkmann,Central,marketing,United States,45.39,100.0
2P0VIX4N,Treequote,MG Advanced,Lost,Omitted,2017-10-02,2017-12-20,0.0,0.0,79.0,Cecily Lampkin,Dustin Brinkmann,Central,telecommunications,United States,5266.09,8595.0
TAPH7KQO,Zumgoity,GTX Basic,Won,Closed,2017-10-02,2017-12-07,568.0,568.0,66.0,Cecily Lampkin,Dustin Brinkmann,Central,medical,United States,441.08,1210.0
TWGFQS8L,Cancity,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-10-12,0.0,0.0,10.0,Darcel Schlecht,Melvin Marxen,Central,retail,United States,718.62,2448.0
MRPSU52W,Genco Pura Olive Oil Company,MG Advanced,Lost,Omitted,2017-10-02,2017-10-09,0.0,0.0,7.0,Darcel Schlecht,Melvin Marxen,Central,retail,Italy,894.33,1635.0
UKXRWZ3P,Codehow,GTX Plus Pro,Won,Closed,2017-10-02,2017-10-04,5263.0,5263.0,2.0,Darcel Schlecht,Melvin Marxen,Central,software,United States,2714.9,2641.0
C5XXGXUE,Toughzap,GTX Pro,Won,Closed,2017-10-02,2017-10-09,4201.0,4201.0,7.0,Darcel Schlecht,Melvin Marxen,Central,retail,United States,332.43,799.0
2IYQ5ALK,Warephase,GTX Basic,Lost,Omitted,2017-10-02,2017-10-07,0.0,0.0,5.0,Jonathan Berthelot,Melvin Marxen,Central,services,United States,2041.73,5276.0
K4GL9NDX,dambase,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-12-17,0.0,0.0,76.0,Jonathan Berthelot,Melvin Marxen,Central,marketing,United States,2173.98,2928.0
OFKWBRP7,Dontechi,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-10-10,0.0,0.0,8.0,Jonathan Berthelot,Melvin Marxen,Central,software,United States,4618.0,10083.0
1AGL4X1J,Isdom,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-12-18,0.0,0.0,77.0,Jonathan Berthelot,Melvin Marxen,Central,medical,United States,3178.24,4540.0
TSU40NIZ,Groovestreet,GTX Pro,Lost,Omitted,2017-10-02,2017-10-04,0.0,0.0,2.0,Kami Bicknell,Summer Sewald,West,retail,United States,223.8,299.0
VSN0PA06,Sunnamplex,GTX Plus Basic,Won,Closed,2017-10-02,2017-10-03,1048.0,1048.0,1.0,Kami Bicknell,Summer Sewald,West,marketing,Poland,894.37,1593.0
FQODPHUL,Hatfan,GTX Basic,Won,Closed,2017-10-02,2017-11-04,631.0,631.0,33.0,Kary Hendrixson,Summer Sewald,West,services,United States,792.46,1299.0
KRUY5G5I,Hottechi,MG Advanced,Lost,Omitted,2017-10-02,2017-10-13,0.0,0.0,11.0,Lajuana Vencill,Dustin Brinkmann,Central,technology,Korea,8170.38,16499.0
SCYV3JPO,Betatech,GTX Basic,Won,Closed,2017-10-02,2017-10-12,536.0,536.0,10.0,Lajuana Vencill,Dustin Brinkmann,Central,medical,Kenya,647.18,1185.0
T91ZAQRH,Genco Pura Olive Oil Company,GTX Plus Basic,Won,Closed,2017-10-02,2017-12-18,1127.0,1127.0,77.0,Lajuana Vencill,Dustin Brinkmann,Central,retail,Italy,894.33,1635.0
R293SULP,Ron-tech,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-10-04,0.0,0.0,2.0,Marty Freudenburg,Melvin Marxen,Central,medical,United States,3922.42,6837.0
UDKH3AM0,Cancity,MG Special,Won,Closed,2017-10-02,2017-10-09,56.0,56.0,7.0,Marty Freudenburg,Melvin Marxen,Central,retail,United States,718.62,2448.0
I4T9W7NQ,Hottechi,GTX Basic,Lost,Omitted,2017-10-02,2017-12-15,0.0,0.0,74.0,Maureen Marcano,Summer Sewald,West,technology,Korea,8170.38,16499.0
H4ZSZQ9V,Bluth Company,GTX Pro,Won,Closed,2017-10-02,2017-10-10,4186.0,4186.0,8.0,Reed Clapper,Rocco Neubert,East,technology,United States,1242.32,3027.0
2GQAAHG6,Konex,MG Advanced,Won,Closed,2017-10-02,2017-10-12,3670.0,3670.0,10.0,Reed Clapper,Rocco Neubert,East,technology,United States,7708.38,13756.0
7OGPA4I3,Umbrella Corporation,MG Advanced,Won,Closed,2017-10-02,2017-10-12,3482.0,3482.0,10.0,Reed Clapper,Rocco Neubert,East,finance,United States,2022.14,5113.0
54XJLU62,Gekko & Co,GTX Plus Basic,Lost,Omitted,2017-10-02,2017-10-12,0.0,0.0,10.0,Rosie Papadopoulos,Cara Losch,East,retail,United States,2520.83,3502.0
XSSK506P,Funholding,MG Special,Lost,Omitted,2017-10-02,2017-10-04,0.0,0.0,2.0,Versie Hillebrand,Dustin Brinkmann,Central,finance,United States,2819.5,7227.0
AJKE7ACY,Kinnamplus,MG Special,Won,Closed,2017-10-02,2017-10-11,50.0,50.0,9.0,Violet Mclelland,Cara Losch,East,retail,United States,702.72,1831.0
JPPLGVUS,Massive Dynamic,MG Advanced,Won,Closed,2017-10-02,2017-12-31,3629.0,3629.0,90.0,Violet Mclelland,Cara Losch,East,entertainment,United States,665.06,1095.0
O7B3XCKF,Hottechi,GTX Basic,Lost,Omitted,2017-10-02,2017-10-03,0.0,0.0,1.0,Zane Levy,Summer Sewald,West,technology,Korea,8170.38,16499.0
5A7S6Z6P,Groovestreet,GTX Pro,Lost,Omitted,2017-10-02,2017-10-11,0.0,0.0,9.0,Zane Levy,Summer Sewald,West,retail,United States,223.8,299.0
OOB372R5,Condax,GTX Basic,Won,Closed,2017-10-02,2017-10-12,544.0,544.0,10.0,Zane Levy,Summer Sewald,West,medical,United States,4.54,9.0
L67B6CU2,Rundofase,GTX Plus Pro,Lost,Omitted,2017-10-03,2017-10-09,0.0,0.0,6.0,Anna Snelling,Dustin Brinkmann,Central,technology,United States,1008.06,1238.0
6V0QV9CU,Stanredtax,MG Advanced,Won,Closed,2017-10-03,2017-10-10,3415.0,3415.0,7.0,Cecily Lampkin,Dustin Brinkmann,Central,finance,United States,1698.2,3798.0
0MXZ36G7,Bubba Gump,GTX Basic,Won,Closed,2017-10-03,2017-10-04,616.0,616.0,1.0,Corliss Cosme,Cara Losch,East,software,United States,987.39,2253.0
LMCHDMJX,Donware,GTX Plus Basic,Won,Closed,2017-10-03,2017-10-08,1050.0,1050.0,5.0,Daniell Hammack,Rocco Neubert,East,marketing,United States,1197.44,2570.0
4HBU57OV,Toughzap,MG Special,Won,Closed,2017-10-03,2017-10-10,58.0,58.0,7.0,Darcel Schlecht,Melvin Marxen,Central,retail,United States,332.43,799.0
AOIM2Y7M,Zotware,MG Advanced,Won,Closed,2017-10-03,2017-10-05,3858.0,3858.0,2.0,Donn Cantrell,Rocco Neubert,East,software,United States,4478.47,13809.0
5KC100IN,Condax,MG Special,Lost,Omitted,2017-10-03,2017-10-13,0.0,0.0,10.0,Elease Gluck,Celia Rouche,West,medical,United States,4.54,9.0
OOFWSKFF,Hottechi,GTX Basic,Lost,Omitted,2017-10-03,2017-10-04,0.0,0.0,1.0,Gladys Colclough,Melvin Marxen,Central,technology,Korea,8170.38,16499.0
LV7HHGM4,Funholding,GTX Plus Pro,Lost,Omitted,2017-10-03,2017-10-05,0.0,0.0,2.0,Gladys Colclough,Melvin Marxen,Central,finance,United States,2819.5,7227.0
HBZEI375,Ron-tech,MG Advanced,Lost,Omitted,2017-10-03,2017-10-10,0.0,0.0,7.0,Gladys Colclough,Melvin Marxen,Central,medical,United States,3922.42,6837.0
GRQZZNQB,Inity,MG Advanced,Won,Closed,2017-10-03,2017-11-08,3207.0,3207.0,36.0,Gladys Colclough,Melvin Marxen,Central,marketing,United States,2403.58,8801.0
1D8XLZQ8,Konex,MG Advanced,Won,Closed,2017-10-03,2017-11-21,3795.0,3795.0,49.0,Hayden Neloms,Celia Rouche,West,technology,United States,7708.38,13756.0
CAX04DY1,Rundofase,MG Special,Lost,Omitted,2017-10-03,2017-11-16,0.0,0.0,44.0,Jonathan Berthelot,Melvin Marxen,Central,technology,United States,1008.06,1238.0
ZVEH26GP,J-Texon,GTX Plus Basic,Won,Closed,2017-10-03,2017-10-08,1028.0,1028.0,5.0,Kami Bicknell,Summer Sewald,West,retail,United States,1388.67,3583.0
G7QR0SCP,Doncon,MG Special,Won,Closed,2017-10-03,2017-10-15,64.0,64.0,12.0,Kami Bicknell,Summer Sewald,West,technology,United States,587.72,1501.0
MYD4PBM9,,GTX Basic,Engaging,Commit,2017-10-03,,,550.0,,Kary Hendrixson,Summer Sewald,West,,,,
DUOS7AO8,Rangreen,GTX Pro,Lost,Omitted,2017-10-03,2017-11-24,0.0,0.0,52.0,Marty Freudenburg,Melvin Marxen,Central,technology,Panama,2938.67,8775.0
CCCQGBSY,Bluth Company,GTX Plus Basic,Won,Closed,2017-10-03,2017-12-09,1284.0,1284.0,67.0,Reed Clapper,Rocco Neubert,East,technology,United States,1242.32,3027.0
C5Z2806X,Iselectrics,GTX Pro,Won,Closed,2017-10-03,2017-12-28,5044.0,5044.0,86.0,Reed Clapper,Rocco Neubert,East,technology,United States,527.11,1428.0
2CY7OS6A,Y-corporation,MG Special,Lost,Omitted,2017-10-03,2017-10-06,0.0,0.0,3.0,Rosalina Dieter,Celia Rouche,West,employment,United States,2871.35,9561.0
FZKX09GE,Rangreen,MG Advanced,Won,Closed,2017-10-03,2017-10-09,3254.0,3254.0,6.0,Versie Hillebrand,Dustin Brinkmann,Central,technology,Panama,2938.67,8775.0
E2CJIO85,,GTX Plus Pro,Engaging,Commit,2017-10-03,,,5482.0,,Vicki Laflamme,Celia Rouche,West,,,,
R2PBFVU7,Hottechi,GTX Pro,Lost,Omitted,2017-10-03,2017-10-08,0.0,0.0,5.0,Vicki Laflamme,Celia Rouche,West,technology,Korea,8170.38,16499.0
D4SJ5G2G,Xx-zobam,MG Special,Lost,Omitted,2017-10-03,2017-12-23,0.0,0.0,81.0,Violet Mclelland,Cara Losch,East,entertainment,United States,3838.39,8274.0
N2ESTUQT,Vehement Capital Partners,GTX Pro,Won,Closed,2017-10-03,2017-10-10,5127.0,5127.0,7.0,Wilburn Farren,Cara Losch,East,finance,United States,646.1,883.0
3QSM7X3W,Green-Plus,GTX Pro,Won,Closed,2017-10-03,2017-11-06,4194.0,4194.0,34.0,Zane Levy,Summer Sewald,West,services,United States,692.19,1922.0
UG4BHJRQ,Singletechno,GTX Pro,Won,Closed,2017-10-03,2017-10-11,4105.0,4105.0,8.0,Zane Levy,Summer Sewald,West,retail,United States,2214.94,5374.0
NMF60XWK,Cancity,MG Special,Lost,Omitted,2017-10-04,2017-10-13,0.0,0.0,9.0,Anna Snelling,Dustin Brinkmann,Central,retail,United States,718.62,2448.0
L6WEVHEN,Gogozoom,MG Special,Won,Closed,2017-10-04,2017-12-16,59.0,59.0,73.0,Anna Snelling,Dustin Brinkmann,Central,telecommunications,United States,86.68,187.0
EP5QRHID,,MG Advanced,Engaging,Commit,2017-10-04,,,3393.0,,Boris Faz,Rocco Neubert,East,,,,
EYWXCFXJ,Bluth Company,GTX Plus Pro,Lost,Omitted,2017-10-04,2017-11-01,0.0,0.0,28.0,Boris Faz,Rocco Neubert,East,technology,United States,1242.32,3027.0
QC9B7V93,Acme Corporation,MG Advanced,Lost,Omitted,2017-10-04,2017-10-11,0.0,0.0,7.0,Boris Faz,Rocco Neubert,East,technology,United States,1100.04,2822.0
CPVW06O2,Bubba Gump,MG Special,Won,Closed,2017-10-04,2017-10-11,54.0,54.0,7.0,Boris Faz,Rocco Neubert,East,software,United States,987.39,2253.0
2KNVLXA4,Plussunin,GTX Plus Pro,Won,Closed,2017-10-04,2017-10-14,5989.0,5989.0,10.0,Cassey Cress,Rocco Neubert,East,retail,United States,1419.98,4018.0
5WAKI1NB,,GTX Basic,Engaging,Commit,2017-10-04,,,550.0,,Corliss Cosme,Cara Losch,East,,,,
LDJ6VTNW,,GTX Plus Basic,Engaging,Commit,2017-10-04,,,1096.0,,Daniell Hammack,Rocco Neubert,East,,,,
YI8JSLKX,Silis,GTX Pro,Lost,Omitted,2017-10-04,2017-10-15,0.0,0.0,11.0,Daniell Hammack,Rocco Neubert,East,medical,United States,2818.38,6290.0
E4O6XJ9E,Betatech,GTX Pro,Lost,Omitted,2017-10-04,2017-10-12,0.0,0.0,8.0,Darcel Schlecht,Melvin Marxen,Central,medical,Kenya,647.18,1185.0
L7TT9ZL4,Finhigh,GTX Plus Pro,Won,Closed,2017-10-04,2017-12-21,4735.0,4735.0,78.0,Darcel Schlecht,Melvin Marxen,Central,finance,United States,1102.43,1759.0
JD6WHH6G,Rangreen,GTX Pro,Won,Closed,2017-10-04,2017-10-10,5055.0,5055.0,6.0,Darcel Schlecht,Melvin Marxen,Central,technology,Panama,2938.67,8775.0
93OFIHMF,Fasehatice,GTX Plus Pro,Won,Closed,2017-10-04,2017-12-05,4527.0,4527.0,62.0,James Ascencio,Summer Sewald,West,retail,United States,4968.91,7523.0
